Location,UNIXTimestamp,AirTemperatureCelsius,AirPressure_hPa,WindSpeed_kmh,WindDirection_deg,Humidity_percent,CloudCoverage_percent,Precipitation_mm,UV index,Uitbarsting gemeten,Giftigheid vrijgekomen stoffen,LocationKoppenGeigerClassification,Seismische Activiteit,Terrein,Ondergrond
I26,1687944253.8461537,9.629855775651107,1012.9933783403199,15.451540884626299,172.90966986663366,72.62502619748734,50.50010478994939,2.839940826190208,3.1923076923076925,0.28846153846153844,0.10558953469906289,Cfb,"(1, 1)",Savanne,Veen
I27,1687944253.8461537,28.130304660430316,1013.526772845904,14.320661320369517,182.6728725682798,95.57820940614928,76.73462821844785,3.9469408827074224,4.0,0.19230769230769232,0.0771080273900328,Aw,"(2, 2)",Bergen,Kalksteen
I28,1687944253.8461537,-13.878269870457096,1014.9734011658802,15.413454066722428,181.95483970583425,48.50568616788544,42.528430839427216,1.9056690483154581,2.9615384615384617,0.11538461538461539,0.049461964228444996,Dfc,"(10, 8)",Savanne,Zand
I29,1687944253.8461537,9.679280078645643,1013.6404995504379,14.332511974193135,165.4858857060996,72.34553187123947,49.3821274849579,2.724330502005571,3.0576923076923075,0.17307692307692307,0.07089486704447806,Csc,"(1, 1)",Tropisch regenwoud,Klei
I30,1687944253.8461537,9.659238322969777,1012.4307037370143,15.971906926076512,190.74812164575798,73.22937044550994,52.917481782039786,3.3280393636585575,3.230769230769231,0.1346153846153846,0.052427728760636026,Csc,"(1, 1)",Vlaktes,Zand
I31,1687944253.8461537,28.900675048111104,1011.1263944150921,15.370974348630158,154.55039465149355,95.37709473295438,76.13128419886311,4.008727753089678,3.5576923076923075,0.15384615384615385,0.049652274192082284,Af,"(1, 2)",Tropisch regenwoud,Zand
I32,1687944253.8461537,-12.386469620131862,1018.6203017075471,14.51044606008239,174.38707814475043,48.37009829839339,41.85049149196696,1.805992187700484,4.288461538461538,0.19230769230769232,0.09737863959394037,ET,"(1, 2)",Tropisch regenwoud,Basalt
I33,1687944253.8461537,-12.669726464173637,1016.0266843947445,15.868243727127727,173.17100797457545,47.69971180928202,38.49855904641012,1.7225957976656663,4.019230769230769,0.23076923076923078,0.07141147943187845,Dfb,"(1, 3)",Heuvels,Zand
I34,1687944253.8461537,10.912617153454551,1013.1893053985616,15.866619454023976,161.32418360917953,72.33095483336955,49.32381933347818,2.8759250664405593,3.7115384615384617,0.17307692307692307,0.04631977493859863,Csb,"(2, 2)",Moerassen,Basalt
I35,1687944253.8461537,10.074453257580346,1015.0759347912749,14.738043199309205,154.5494543779112,71.61434441203484,46.457377648139335,3.6023194170890567,4.3076923076923075,0.21153846153846154,0.09613053702274699,Cfa,"(2, 1)",Heuvels,Leem
I36,1687944253.8461537,27.696739843982602,1015.4604261232142,13.901412978282066,177.35049889986814,95.44096822059052,76.32290466177152,3.5835010551483384,2.673076923076923,0.19230769230769232,0.09824219058875111,Aw,"(1, 1)",Moerassen,Graniet
I37,1687944253.8461537,-11.074870122452388,1015.1946540264803,15.146606011533391,156.50801252727643,47.663164686540476,38.31582343270239,1.5502526340447562,2.769230769230769,0.15384615384615385,0.07870658846216545,Dfb,"(1, 1)",Vlaktes,Kalksteen
I38,1687944253.8461537,10.021232968023146,1013.4400182817079,15.862974347879856,163.85169448071477,71.10812481880619,44.432499275224735,2.9135669864524187,3.9038461538461537,0.3269230769230769,0.1133938578836544,Cfa,"(1, 1)",Savanne,Graniet
I39,1687944253.8461537,11.037532688328952,1013.3433125761089,14.986622690784678,154.4382956149747,73.25988885332133,53.039555413285335,3.5447574617287003,3.3076923076923075,0.15384615384615385,0.05891761795419432,Csb,"(1, 3)",Steppes,Veen
I40,1687944253.8461537,-12.893741831326066,1015.7859428914215,14.60083319093264,215.63395963791302,48.15536672733809,40.77683363669044,1.807737958975759,3.8076923076923075,0.23076923076923078,0.09077041460788414,ET,"(3, 2)",Heuvels,Klei
I41,1687944253.8461537,8.956530401331474,1015.350751660842,15.181636061381498,177.3000533312203,74.09775464743117,56.39101858972466,3.723625904957511,3.980769230769231,0.15384615384615385,0.058677394253585966,Csc,"(2, 3)",Steppes,Veen
I42,1687944253.8461537,9.457913938273737,1014.6556609722468,13.762386879324877,163.0138156603971,72.03967664060369,48.158706562414714,3.025699749334292,2.230769230769231,0.28846153846153844,0.13745179246453515,Csc,"(1, 2)",Woestijnen,Basalt
I43,1687944253.8461537,10.513376184522846,1015.863248377749,15.193902425050878,180.18069179815842,72.06597507373743,48.26390029494974,3.0964713782561097,3.3846153846153846,0.17307692307692307,0.0805631477123011,Csc,"(2, 1)",Moerassen,Kalksteen
I44,1687944253.8461537,-12.177059559715282,1016.4782682965846,14.94704119169057,210.82189495829238,47.45972359502428,37.29861797512142,1.406873348290122,2.8461538461538463,0.25,0.09779534386792853,Dfc,"(6, 4)",Vlaktes,Klei
I45,1687944253.8461537,-12.319520245993111,1015.6040432196465,16.321028286021118,178.46774419813266,48.203714764713546,41.01857382356771,1.5822820276946639,3.4423076923076925,0.25,0.08623295444965008,Dfb,"(10, 12)",Vlaktes,Klei
I46,1687944253.8461537,28.06168000301273,1014.1831723951939,14.394486652054029,195.69324835880764,94.92744808086445,74.78234424259337,3.4327114523483595,3.826923076923077,0.15384615384615385,0.06343703349745969,Am,"(1, 3)",Moerassen,Zand
I47,1687944253.8461537,9.739684405699991,1014.5387614381436,15.179833798791954,160.13010079042422,72.34708522947453,49.38834091789813,2.9534135105129953,3.0961538461538463,0.3076923076923077,0.11480032733737423,Cfa,"(10, 12)",Steppes,Veen
I48,1687944253.8461537,8.59510627382425,1013.2476689762487,13.506172981763628,170.7738526659738,72.16330307704769,48.65321230819074,3.2096836560476714,3.230769230769231,0.15384615384615385,0.09117069492655186,Cfa,"(1, 2)",Tropisch regenwoud,Zand
I49,1687944253.8461537,9.603151246366933,1012.6850471291117,15.967995795581636,168.35024964863862,72.07771571993706,48.31086287974827,3.283684483537944,3.019230769230769,0.15384615384615385,0.0571773321842037,Cfa,"(1, 1)",Woestijnen,Basalt
I50,1687944253.8461537,-10.938629060602787,1014.1436660759708,15.239862645686882,181.3740416425925,47.88510696208066,39.425534810403335,1.8281342792455708,2.8846153846153846,0.15384615384615385,0.05007348407860526,Dfb,"(3, 3)",Bergen,Kalksteen
J1,1687944253.8461537,9.875910894056716,1015.8115281213558,14.913732073391667,189.75652141402267,71.59169480445316,46.36677921781258,3.2633427756873727,2.75,0.23076923076923078,0.11843596481261241,Cfa,"(1, 1)",Steppes,Zand
J2,1687944253.8461537,10.392876478307766,1014.7337375290998,14.832945071962797,159.49824303022027,72.54568079453513,50.182723178140506,3.2208206276154763,4.115384615384615,0.15384615384615385,0.06812364376819481,Cfa,"(1, 1)",Tropisch regenwoud,Basalt
J3,1687944253.8461537,-12.302409228512252,1015.0705037828354,14.015253440623441,179.48555658337526,48.529341786593264,42.646708932966355,1.6856101408980069,3.6923076923076925,0.17307692307692307,0.08710214178867898,ET,"(1, 1)",Steppes,Leem
J4,1687944253.8461537,10.390172790066162,1016.5811122982476,14.478968974184852,172.40736679561311,72.79742279761416,51.189691190456614,2.9178117199736358,2.8461538461538463,0.11538461538461539,0.048029243088356696,Cfa,"(1, 1)",Steppes,Zand
J5,1687944253.8461537,-14.409732512794495,1017.380708158248,14.684820809675294,157.3929857902204,47.67847951641996,38.392397582099804,1.5941900082748186,2.769230769230769,0.15384615384615385,0.059923030663029814,Dfc,"(1, 1)",Toendra,Veen
J6,1687944253.8461537,-13.400918386566966,1014.6304810821765,14.466434260511432,189.35910986357487,47.779216644050024,38.89608322025011,1.7535910332904787,3.1153846153846154,0.28846153846153844,0.09812107520641522,Dfc,"(1, 1)",Tropisch regenwoud,Zand
J7,1687944253.8461537,28.267032651452592,1014.6121685626341,16.510337047782947,169.7112332794015,95.18674450984484,75.56023352953453,3.7845882764854264,4.5,0.1346153846153846,0.044092335677001944,Af,"(7, 8)",Tropisch regenwoud,Kalksteen
J8,1687944253.8461537,27.294728262998667,1011.917289780725,15.035255972064293,191.12098610254463,95.05503149164696,75.16509447494087,3.27283230593532,2.923076923076923,0.23076923076923078,0.09374565608049436,Af,"(1, 1)",Toendra,Kalksteen
J9,1687944253.8461537,28.098101082247563,1016.0557060193195,13.980111596346793,175.83694105076214,95.78291001139078,77.34873003417232,3.904309555605889,3.0576923076923075,0.17307692307692307,0.05608550204941353,Af,"(1, 1)",Vlaktes,Kalksteen
J10,1687944253.8461537,-12.91413111376396,1013.6549331804538,15.195053876008748,172.00027460607913,48.21724383118189,41.08621915590945,1.4615301126890248,2.826923076923077,0.21153846153846154,0.08236544144115857,Dfc,"(1, 2)",Moerassen,Graniet
J11,1687944253.8461537,9.561845733067106,1014.4452753319043,15.611530125939485,166.55506256181386,71.78946482642911,47.15785930571646,2.493771256662847,3.7115384615384617,0.19230769230769232,0.08471774598324525,Csc,"(10, 9)",Heuvels,Veen
J12,1687944253.8461537,9.46301317322514,1013.6537864540344,15.432860877715017,175.93989872141154,71.66522862407774,46.660914496311,2.8484707884770253,2.8846153846153846,0.23076923076923078,0.05757535429822361,Cfa,"(8, 8)",Toendra,Kalksteen
J13,1687944253.8461537,10.655856972924655,1014.3280487287761,15.489060542474549,221.19600780795193,72.43830271039202,49.75321084156807,2.501635725838576,3.673076923076923,0.25,0.08010888292260877,Csb,"(1, 1)",Bergen,Kalksteen
J14,1687944253.8461537,-12.600299903461709,1015.8320863297557,13.384786214358876,204.9024947633676,47.40891446003194,37.04457230015965,1.6690152540235255,2.9615384615384617,0.1346153846153846,0.07296010202364327,Dfc,"(3, 4)",Toendra,Veen
J15,1687944253.8461537,-11.359624718000536,1014.7291283637321,15.358458360929596,174.0472498929216,48.703134955482135,43.515674777410645,2.020286299663651,3.5576923076923075,0.21153846153846154,0.08961836534866137,ET,"(1, 1)",Tropisch regenwoud,Leem
J16,1687944253.8461537,9.047703110466534,1016.4146994860421,16.789457214141006,194.15034761175065,72.57991163048348,50.31964652193393,3.024148069662705,2.75,0.15384615384615385,0.03271662985941794,Csc,"(1, 1)",Savanne,Zand
J17,1687944253.8461537,-12.909681924976526,1016.4728480497371,14.831726528709233,197.01561893058337,47.55924848426136,37.79624242130681,1.3725842957397296,2.6346153846153846,0.19230769230769232,0.07846473715702482,Dfb,"(1, 1)",Heuvels,Silt
J18,1687944253.8461537,28.05260698703307,1014.3298873090672,15.449518336756087,179.80995503862098,95.74735325281401,77.242059758442,4.10063733911844,3.480769230769231,0.21153846153846154,0.08937435943021027,Aw,"(1, 1)",Moerassen,Veen
J19,1687944253.8461537,-11.852696911573888,1016.4910716559472,16.443847296059,194.7670614942153,47.62401767959304,38.1200883979652,1.4212590558281009,3.173076923076923,0.11538461538461539,0.03337974657495674,Dfc,"(2, 1)",Tropisch regenwoud,Zand
J20,1687944253.8461537,10.158638285025027,1014.950981363544,14.766614259421054,165.17563547768466,71.89339993799328,47.57359975197312,3.5321799438233836,3.1923076923076925,0.15384615384615385,0.06930298308780371,Csb,"(4, 2)",Woestijnen,Graniet
J21,1687944253.8461537,8.767079965656349,1012.3341204123159,15.372270836840377,183.71434870584028,72.48101080608654,49.92404322434621,3.281230115962916,3.4423076923076925,0.28846153846153844,0.11765045199337874,Csb,"(1, 2)",Steppes,Basalt
J22,1687944253.8461537,27.93923753225389,1013.0691569554799,14.333729402789608,143.55969679641706,96.4885318282971,79.46559548489131,3.7082693513477545,2.8461538461538463,0.23076923076923078,0.09236175639256193,Af,"(5, 6)",Moerassen,Veen
J23,1687944253.8461537,-13.182490048815442,1014.7983091916011,15.448805774954131,183.81745477236106,47.49792313163869,37.489615658193486,1.4485180824460857,3.6538461538461537,0.21153846153846154,0.08027267033467611,Dfc,"(7, 6)",Tropisch regenwoud,Klei
J24,1687944253.8461537,9.698232634269718,1015.3027127201119,15.501672704162358,152.4492406446643,72.9658523406742,51.86340936269683,3.145144334812566,4.211538461538462,0.2692307692307692,0.09616441081707582,Cfa,"(5, 8)",Tropisch regenwoud,Klei
J25,1687944253.8461537,-13.60909057429946,1016.4032280688393,15.885769499642091,166.60936525855274,47.8543106232899,39.27155311644949,1.6593910398527107,3.25,0.28846153846153844,0.09673500051953679,Dfc,"(10, 11)",Steppes,Graniet
J26,1687944253.8461537,27.308592145690817,1012.2407543434032,15.165725735100454,183.8386472157474,95.36605582543955,76.09816747631864,3.4170579320829115,3.3461538461538463,0.17307692307692307,0.08683391185048431,Am,"(1, 1)",Heuvels,Silt
J27,1687944253.8461537,10.045447471235763,1012.4056180287754,14.78137052315656,169.97879355982695,72.53402694606639,50.136107784265555,3.431145957453105,4.346153846153846,0.15384615384615385,0.08003082671720343,Csc,"(1, 1)",Tropisch regenwoud,Klei
J28,1687944253.8461537,-11.408444713794804,1015.7104173804629,14.169170605291733,194.68839096090062,48.174451287445386,40.87225643722694,1.937979138494094,2.3461538461538463,0.09615384615384616,0.025429343771877038,Dfb,"(1, 1)",Vlaktes,Leem
J29,1687944253.8461537,9.195027718093803,1014.1005513288969,16.09725026924678,165.96517965267316,71.41015567140141,45.64062268560564,2.8393326045974185,3.3846153846153846,0.2692307692307692,0.11462147074433979,Cfb,"(1, 1)",Savanne,Leem
J30,1687944253.8461537,-12.264200132516665,1013.9342915528989,14.613022997643643,171.66306601731287,47.61760090569107,38.08800452845534,1.5900856844691498,3.7884615384615383,0.1346153846153846,0.06512031451250211,ET,"(2, 1)",Vlaktes,Silt
J31,1687944253.8461537,28.393413421500618,1013.5468780236705,14.575171804056067,181.4046269167056,94.68655810412642,74.05967431237926,3.5872219610841642,2.2884615384615383,0.19230769230769232,0.08599410608293029,Am,"(7, 9)",Vlaktes,Silt
J32,1687944253.8461537,27.62666408511493,1013.6087335867168,14.853725646295175,179.85526781673323,95.4107274997996,76.23218249939883,3.797628777911202,4.711538461538462,0.17307692307692307,0.07351813270037143,Af,"(10, 12)",Heuvels,Zand
J33,1687944253.8461537,9.606174301761365,1013.1103018172685,14.22135208842852,197.68908438240967,72.39518436628116,49.58073746512462,3.167604015442263,2.4038461538461537,0.25,0.11673961407927957,Csc,"(10, 9)",Vlaktes,Basalt
J34,1687944253.8461537,27.58300318093974,1014.2558059583512,16.167102224709673,159.72614647432425,94.29437607069579,72.88312821208741,3.2699412076560566,3.230769230769231,0.19230769230769232,0.06652386960871802,Aw,"(9, 9)",Moerassen,Zand
J35,1687944253.8461537,-13.507013926778853,1016.4419417963114,14.532065239386393,153.6179858942644,47.58224958058728,37.9112479029364,1.7018756823336134,2.1153846153846154,0.17307692307692307,0.0724691057667094,ET,"(3, 1)",Steppes,Kalksteen
J36,1687944253.8461537,9.841807477294095,1011.4918595002429,15.390105771843062,195.16199125886124,72.61601620905901,50.46406483623604,2.8671750438731203,4.0576923076923075,0.25,0.08637999424108736,Cfb,"(6, 7)",Toendra,Leem
J37,1687944253.8461537,27.49207770171843,1011.9343659711623,15.733233219540748,169.48977261864303,95.38779357721049,76.16338073163148,3.387425086443085,2.6346153846153846,0.11538461538461539,0.024885972675625704,Am,"(1, 1)",Tropisch regenwoud,Basalt
J38,1687944253.8461537,27.50907881984245,1015.2185816068989,15.68116396559076,179.02537133898886,95.74004588293873,77.22013764881619,3.8612193453307606,3.6538461538461537,0.21153846153846154,0.07035825747277778,Am,"(1, 1)",Toendra,Graniet
J39,1687944253.8461537,-13.594177040448896,1015.2515901921253,14.048619200357225,197.57915316360197,48.58178867401515,42.90894337007576,1.6267738154351095,3.076923076923077,0.07692307692307693,0.038104929463292275,ET,"(2, 2)",Vlaktes,Graniet
J40,1687944253.8461537,-11.088700328684261,1015.1118365771782,14.443479948989447,179.21417630066586,48.54986907089558,42.74934535447791,1.9584552986219679,3.9615384615384617,0.21153846153846154,0.07488425271984764,ET,"(1, 1)",Bergen,Veen
J41,1687944253.8461537,-13.77684119974591,1014.7793251619785,14.025513560108347,159.01602968520984,47.98238842394563,39.91194211972815,1.736883361832954,3.0961538461538463,0.19230769230769232,0.08365238562088877,ET,"(1, 2)",Moerassen,Kalksteen
J42,1687944253.8461537,9.984934040850264,1013.314506447058,15.233913828225608,175.81131364849443,71.8421701978764,47.36868079150557,2.71283148119775,3.173076923076923,0.19230769230769232,0.0692802741528158,Cfa,"(1, 2)",Vlaktes,Silt
J43,1687944253.8461537,-10.911068243372998,1015.1033330913116,15.915411762122762,180.57076833947997,48.68669446869581,43.433472343479075,1.7207940200122598,2.519230769230769,0.25,0.07085080823342568,ET,"(10, 9)",Steppes,Klei
J44,1687944253.8461537,10.459619841547534,1016.047804249745,16.132539088656934,179.92382636843078,72.43646664143891,49.745866565755634,2.4131581988375617,3.576923076923077,0.15384615384615385,0.051330799878153394,Csc,"(8, 10)",Steppes,Silt
J45,1687944253.8461537,28.288780285078328,1014.511132256354,14.303627683222857,185.25565174829114,95.66444296294502,76.99332888883501,4.02554918630013,3.7115384615384617,0.23076923076923078,0.1051029760821606,Af,"(1, 2)",Savanne,Silt
J46,1687944253.8461537,8.853077954972797,1016.8610187261838,16.44319966687072,177.70099077593193,72.93903559169486,51.756142366779464,3.132909055536592,3.25,0.17307692307692307,0.04251007024778304,Cfa,"(1, 1)",Savanne,Leem
J47,1687944253.8461537,-13.169806890937934,1018.2855196744945,15.459005593417182,180.60719198781743,47.7120388086901,38.56019404345052,1.6299887278817353,2.7115384615384617,0.25,0.08685989673139466,Dfc,"(1, 1)",Tropisch regenwoud,Basalt
J48,1687944253.8461537,27.752795979518346,1013.8947908908106,13.418401337958699,170.72400722267787,96.17301984202228,78.51905952606685,4.001718437472452,3.5,0.21153846153846154,0.08234429869106201,Af,"(4, 4)",Woestijnen,Leem
J49,1687944253.8461537,-12.961752166132026,1018.050904996566,15.487350206784932,171.7745039084048,48.546601907720984,42.733009538604946,1.6194258109303958,3.4615384615384617,0.19230769230769232,0.04665542656196145,Dfc,"(1, 1)",Heuvels,Zand
