UNIXTimestamp,Location,LocationKoppenGeigerClassification,AirTemperatureCelsius,AirPressure_hPa,WindSpeed_kmh,WindDirection_deg,Humidity_percent,CloudCoverage_percent,Precipitation_mm,Seismische Activiteit,UV index,Terrein,Ondergrond,Uitbarsting gemeten,Giftigheid vrijgekomen stoffen
1672524000,D47,Csc,12.230030173929435,1005.7000104493259,7.163146510096046,164.72096546390603,77.660626280274,70.64250512109601,0.6356393799443677,"(1, 3)",1,Savanne,Silt,0,0.0
1678572000,D47,Csc,17.097685187706084,1022.5454386256182,14.851217975223811,72.28792769831311,79.39755843423441,77.59023373693768,3.003129966143056,"(6, 6)",4,Savanne,Silt,0,0.0
1684616400,D47,Csc,11.04159330024862,1002.6688109401666,24.78462473742959,201.23957084563682,68.3284139369963,33.31365574798521,3.1434051831389773,"(10, 12)",13,Savanne,Silt,0,0.0
1690664400,D47,Csc,-6.45087792781239,1002.0872593683214,11.7756126225685,75.53674612132525,69.55800186027106,38.232007441084264,1.0364013452515268,"(1, 4)",1,Savanne,Silt,1,0.5289754950972599
1696712400,D47,Csc,-9.462609375343261,1029.3761121675582,9.009824853807082,293.2096996776251,76.05200677647309,64.2080271058924,6.562131288177201,"(1, 1)",1,Savanne,Silt,0,0.0
1702764000,D47,Csc,6.17763097723368,1018.8121020314246,5.366979318817493,250.86614661429454,78.33670248899887,73.34680995599544,0.5050722067633052,"(1, 1)",5,Savanne,Silt,1,0.7853208272473003
1672524000,D48,ET,-2.293462870279809,1001.3015731689339,5.031292557121986,79.87860479583608,42.21968127821836,11.098406391091817,0.11136899874177117,"(1, 1)",3,Heuvels,Veen,0,0.0
1678572000,D48,ET,5.810884403592098,1028.083488606469,19.907746074842976,301.1785017382828,43.18789984600887,15.939499230044342,1.0347355039364463,"(5, 5)",3,Heuvels,Veen,0,0.0
1684616400,D48,ET,9.254406074996517,1023.8716655618646,22.105666564806306,63.0631011004785,50.23977525216935,51.198876260846774,3.5863030504750966,"(1, 2)",5,Heuvels,Veen,0,0.0
1690664400,D48,ET,-12.84515414445049,1009.5211973193846,14.521012824421584,340.59974545212253,52.80403726573671,64.02018632868356,0.02039274250643761,"(8, 6)",3,Heuvels,Veen,0,0.0
1696712400,D48,ET,-22.44970581325108,1020.3929070482292,16.199869650466,27.462042332000678,45.01728285980502,25.086414299025115,1.0103620457699614,"(4, 2)",1,Heuvels,Veen,1,0.35200521398136003
1702764000,D48,ET,-11.402417587034076,1022.6143036379323,8.73690915565729,90.4693845559083,52.13665266515798,60.68326332578991,3.0982646918242382,"(1, 2)",1,Heuvels,Veen,1,0.6505236337737084
1672524000,D49,ET,-15.647836274022865,1016.093745205845,15.242275280671915,62.14058470377845,53.481510034595615,67.40755017297806,1.0152149822326637,"(1, 1)",1,Savanne,Zand,0,0.0
1678572000,D49,ET,2.0919218463702,1025.4115728261627,24.208659423362334,27.66826819950257,42.4954142096917,12.477071048458496,0.8443591796994834,"(1, 1)",1,Savanne,Zand,1,0.03165362306550662
1684616400,D49,ET,-2.9926739462109193,1001.9396943846522,21.260234570733335,244.85262383655953,53.26607230891561,66.33036154457804,0.14884748303725379,"(1, 1)",1,Savanne,Zand,1,0.1495906171706666
1690664400,D49,ET,-11.295078084913367,1030.558812531788,5.081667670155476,318.49181463587155,44.98938090754169,24.94690453770844,0.028050574462018002,"(5, 4)",5,Savanne,Zand,1,0.796733293193781
1696712400,D49,ET,-22.999249598369293,1009.6133839762998,23.718966808594224,179.14007876721638,52.77043089767767,63.852154488388365,3.3826857188499444,"(1, 4)",1,Savanne,Zand,1,0.051241327656231024
1702764000,D49,ET,-13.410363128660794,1018.3011125257493,19.931538593071124,6.175380435580964,52.11833685267325,60.59168426336627,0.647746958996288,"(2, 1)",8,Savanne,Zand,0,0.0
1672524000,D50,Cfa,19.470626399646605,1011.9793127575098,20.71711135115377,233.89648389760114,69.61341932893119,38.45367731572476,3.2811954921905464,"(1, 2)",1,Heuvels,Zand,0,0.0
1678572000,D50,Cfa,21.254558163692558,1005.7123794160858,22.62592794524688,3.4111390899800575,67.87114341555026,31.484573662201075,0.22227222745768635,"(1, 1)",1,Heuvels,Zand,1,0.09496288219012484
1684616400,D50,Cfa,13.566104996431601,1026.1248541957582,21.353182204557964,118.03996152391329,67.23902813659743,28.956112546389733,2.5181891391444924,"(10, 12)",8,Heuvels,Zand,0,0.0
1690664400,D50,Cfa,-0.9703071729167076,1000.6180514748943,17.467953988184917,11.123212333122453,68.4497669098526,33.7990676394104,4.1983438677839775,"(1, 1)",2,Heuvels,Zand,0,0.0
1696712400,D50,Cfa,-5.928800993672212,1002.3601793599761,24.795676689982756,208.74476766763047,66.4343852721856,25.73754108874237,3.0560250876813155,"(1, 1)",13,Heuvels,Zand,1,0.008172932400689774
1702764000,D50,Cfa,13.408192337478404,1000.3176674474615,24.093580227024418,284.10252256176426,68.39326326697181,33.57305306788723,1.8503973815585746,"(2, 2)",2,Heuvels,Zand,0,0.0
1672524000,E1,Cfa,3.2358414371258837,999.8428430721757,19.791639879033237,196.38438714542949,79.17965095333207,76.71860381332829,8.961445169275082,"(1, 1)",2,Heuvels,Leem,1,0.2083344048386705
1678572000,E1,Cfa,26.700272886677894,1014.1151332302038,9.507926269530433,346.70999163158797,69.26126101166875,37.04504404667502,1.3899554647981853,"(10, 10)",1,Heuvels,Leem,0,0.0
1684616400,E1,Cfa,22.555753430444202,1007.5788710041745,19.0701879958701,128.84589630006002,73.67353824603168,54.69415298412675,3.1383445173852027,"(10, 8)",13,Heuvels,Leem,0,0.0
1690664400,E1,Cfa,-1.0916599105183442,1000.1436180047726,21.715845246210797,51.543933663159244,75.5378910239353,62.15156409574122,1.1314135328496246,"(6, 5)",1,Heuvels,Leem,0,0.0
1696712400,E1,Cfa,-5.335559349825036,1017.2305302992227,11.422559675298542,130.91402749061908,70.46881537736022,41.87526150944088,5.1334867110332665,"(1, 1)",4,Heuvels,Leem,0,0.0
1702764000,E1,Cfa,4.452022142695278,1019.7448908518938,5.600574524829531,165.13097686023144,71.51548084875589,46.06192339502351,5.1035324173919046,"(1, 1)",1,Heuvels,Leem,0,0.0
1672524000,E2,Csb,13.466305986832262,1001.9560690527687,11.034809188796284,355.00936846967335,73.40236504793953,53.609460191758075,4.690489073533712,"(3, 3)",4,Bergen,Klei,0,0.0
1678572000,E2,Csb,18.11890716485941,1025.5529754841973,15.107802994797206,296.48331590838956,79.64576883583361,78.58307534333441,1.2584276252057602,"(1, 1)",1,Bergen,Klei,0,0.0
1684616400,E2,Csb,21.997180495719007,1021.9365846293946,10.071092344433264,170.20857036192473,68.56486930451078,34.25947721804309,3.3213133286639147,"(1, 1)",1,Bergen,Klei,0,0.0
1690664400,E2,Csb,-1.5244158950138962,1009.637087184642,20.718700238961887,289.9678735863952,68.79492850410611,35.17971401642445,4.107490441798725,"(1, 1)",13,Bergen,Klei,1,0.17125199044152453
1696712400,E2,Csb,4.314674205861355,1006.0774948405606,21.075806927978583,248.67482405670856,66.4216235498054,25.686494199221613,1.514339415221661,"(1, 1)",13,Bergen,Klei,0,0.0
1702764000,E2,Csb,4.6982204012759015,1027.9597436729891,22.185208665242786,6.046141824761575,69.7074350977176,38.82974039087041,2.173536488504944,"(1, 1)",1,Bergen,Klei,0,0.0
1672524000,E3,Am,24.2145569039335,1016.4424979315648,12.870684825522575,175.86882782214653,88.82514368639312,56.475431059179364,4.824286525631267,"(1, 1)",13,Heuvels,Leem,0,0.0
1678572000,E3,Am,36.71273614723668,1012.9271426624647,14.666692641413178,218.852030264144,95.65065805347035,76.95197416041107,5.264938618846574,"(10, 9)",10,Heuvels,Leem,0,0.0
1684616400,E3,Am,30.568827621856208,1014.6322697992068,21.554397753478703,183.05168824260699,92.64437673605467,67.93313020816399,6.326671979912883,"(1, 1)",12,Heuvels,Leem,0,0.0
1690664400,E3,Am,24.672576962107183,1007.865312699296,10.101895925021498,10.62575717685068,97.11129268625966,81.33387805877896,0.7710881942488836,"(4, 1)",1,Heuvels,Leem,0,0.0
1696712400,E3,Am,22.533139307074748,1000.0377083848741,17.022797001114824,245.84725749052083,97.4672732853,82.40181985589997,7.567879813546208,"(1, 5)",1,Heuvels,Leem,0,0.0
1702764000,E3,Am,29.869518380974977,1003.9104261124717,22.343753285127267,112.06478423837626,98.36642247721582,85.09926743164748,1.183522082749634,"(1, 1)",2,Heuvels,Leem,0,0.0
1672524000,E4,Cfb,17.525825145373403,1004.4617176244948,15.622797382487523,29.413335083009585,66.69326126958566,26.77304507834265,0.18680234940804102,"(2, 5)",1,Steppes,Zand,0,0.0
1678572000,E4,Cfb,27.332224251949157,1002.2076550257124,23.436893916259255,251.6276103669737,79.25925890089513,77.03703560358053,4.08314973714971,"(1, 1)",1,Steppes,Zand,1,0.06252424334962982
1684616400,E4,Cfb,26.639107499351315,1018.1216377973677,15.25969837443258,131.64810910235232,77.44766438989036,69.79065755956147,4.079767601216598,"(1, 1)",5,Steppes,Zand,1,0.38961206502269685
1690664400,E4,Cfb,4.595853967386119,1027.352671091536,18.90912859332623,229.90716777674928,76.84529416060803,67.38117664243214,1.9664195985032,"(4, 2)",4,Steppes,Zand,0,0.0
1696712400,E4,Cfb,-4.974800536260513,1006.6383992170586,13.717409188697246,217.45605532241814,79.71670868734418,78.86683474937672,1.7277062546981932,"(1, 1)",1,Steppes,Zand,0,0.0
1702764000,E4,Cfb,14.525306865853516,1019.7708279842268,19.954174828846167,282.21296078329453,67.89010668317039,31.56042673268157,3.3458695033123704,"(3, 4)",1,Steppes,Zand,0,0.0
1672524000,E5,Cfa,4.0696589186389165,1016.4746445293752,13.756843006618668,7.8544561343046615,79.2069415552059,76.82776622082362,2.1288810822621453,"(1, 1)",9,Steppes,Silt,0,0.0
1678572000,E5,Cfa,29.40370917586536,1018.2244421993333,19.330394880590244,240.77637804883253,69.14178525478779,36.56714101915118,0.3267420820491473,"(1, 1)",13,Steppes,Silt,0,0.0
1684616400,E5,Cfa,26.254034490950602,1005.7395382766722,17.901350599618198,359.5951633126547,76.56149009519878,66.24596038079513,0.9804058742535967,"(1, 1)",13,Steppes,Silt,1,0.2839459760152721
1690664400,E5,Cfa,2.362816003963199,1027.4160685183515,20.553937999250692,345.55611677678354,74.1260274976364,56.50410999054559,3.4793375421387744,"(6, 4)",1,Steppes,Silt,0,0.0
1696712400,E5,Cfa,-4.128810167156384,1019.7973478575716,10.628950544812463,342.2765891612057,75.83508607295951,63.34034429183803,5.256470724218902,"(1, 1)",1,Steppes,Silt,0,0.0
1702764000,E5,Cfa,11.869605812950326,1001.6946491471423,8.540221659474533,188.72907602776704,76.69035735551836,66.76142942207346,6.083140406254044,"(1, 1)",1,Steppes,Silt,0,0.0
1672524000,E6,Csc,9.040381757246115,999.8134258515971,21.232362499389083,200.3250170248616,76.37007774294919,65.48031097179677,5.62765798059201,"(1, 2)",1,Toendra,Basalt,0,0.0
1678572000,E6,Csc,27.975815179494468,1010.3254997996722,7.507381459883426,14.337572505489415,75.15515986520867,60.62063946083471,0.45237161543022836,"(1, 1)",2,Toendra,Basalt,0,0.0
1684616400,E6,Csc,29.991670987052473,1027.522351310952,18.542004830089333,70.19253557132366,69.76990921595845,39.07963686383377,4.839093953495178,"(1, 1)",5,Toendra,Basalt,0,0.0
1690664400,E6,Csc,-3.7036922948037008,1028.5645931303827,11.130722424027944,135.4390048892536,67.34509794830166,29.380391793206623,1.0182562658101848,"(1, 1)",1,Toendra,Basalt,0,0.0
1696712400,E6,Csc,-5.281704737921782,1010.9618724227616,16.139561826980454,35.80874708708253,74.39453803041452,57.57815212165808,6.170027458405382,"(2, 1)",6,Toendra,Basalt,0,0.0
1702764000,E6,Csc,10.160252089958174,1007.9784930205022,21.537656865358116,98.29176405169308,79.39351479975056,77.57405919900225,7.008132968206256,"(1, 1)",1,Toendra,Basalt,0,0.0
1672524000,E7,Csb,18.81483185415287,1001.1609949693927,14.63657945026494,280.64131837222584,72.79489334067658,51.17957336270631,5.159781581585094,"(1, 1)",1,Savanne,Veen,0,0.0
1678572000,E7,Csb,29.840818039774643,1024.875669844872,5.2118560280112884,47.37515840512691,73.42380331435199,53.69521325740793,5.098949527351205,"(10, 7)",1,Savanne,Veen,1,0.7915257588795483
1684616400,E7,Csb,15.868212619360246,1006.1131456420147,15.638102036966119,32.91628349331444,73.9195871276404,55.67834851056161,2.731622421516901,"(2, 3)",1,Savanne,Veen,1,0.37447591852135526
1690664400,E7,Csb,-3.7163309923102315,1025.276658293278,24.44979374454579,1.8074588113031176,65.65827822432759,22.63311289731037,2.333619561353756,"(1, 1)",1,Savanne,Veen,0,0.0
1696712400,E7,Csb,-11.65034906885389,1029.9193194438924,17.437959566193157,291.5365658908047,70.55268317097963,42.21073268391852,3.77428058896297,"(2, 2)",2,Savanne,Veen,1,0.3024816173522737
1702764000,E7,Csb,4.7770126057707865,1022.1691281316616,7.526402977217743,201.55760232952537,70.86363343444523,43.454533737780935,1.9912325169025114,"(1, 1)",11,Savanne,Veen,0,0.0
1672524000,E8,Af,23.36048492504759,1019.755416584918,7.2022730732406215,68.00536009498295,91.32533323815997,63.975999714479926,2.773466104370299,"(1, 1)",1,Steppes,Graniet,0,0.0
1678572000,E8,Af,28.4906723270692,1004.4838841903363,10.033791486093298,42.74573349275311,94.33549521997129,73.00648565991386,2.8274542675492036,"(10, 11)",1,Steppes,Graniet,0,0.0
1684616400,E8,Af,30.502295512309253,1021.4749999492097,18.350239420842755,51.55782010970562,98.5572867332652,85.67186019979559,7.969267768643895,"(10, 8)",2,Steppes,Graniet,1,0.2659904231662898
1690664400,E8,Af,21.846770207239338,1020.5077604075144,9.548610855483453,256.85169537396155,97.29513856365217,81.8854156909565,5.1836633363742015,"(2, 4)",1,Steppes,Graniet,0,0.0
1696712400,E8,Af,25.246058827901738,1025.7361946554443,14.391809035379664,21.50107583028426,98.50526101631178,85.51578304893533,8.079511188376665,"(2, 3)",1,Steppes,Graniet,0,0.0
1702764000,E8,Af,25.26833830934647,1008.4658807153991,16.818598318045844,287.6054570898819,97.57341270840197,82.72023812520592,4.612943741757292,"(10, 10)",1,Steppes,Graniet,0,0.0
1672524000,E9,Cfa,9.370078459512712,1006.4996817769838,7.0845732223426,133.08106067840276,68.4731375133486,33.89255005339441,0.9151228600169905,"(3, 4)",4,Vlaktes,Klei,0,0.0
1678572000,E9,Cfa,32.50419103773988,1019.849469865476,5.233043308520089,150.528872763325,78.83746895342162,75.34987581368647,0.9320228748499032,"(3, 1)",1,Vlaktes,Klei,0,0.0
1684616400,E9,Cfa,24.239188812894803,1002.9385947214728,21.285469817853617,22.22863320275101,75.28475512247887,61.13902048991547,6.714474097128116,"(1, 1)",1,Vlaktes,Klei,0,0.0
1690664400,E9,Cfa,1.1942595272456105,1016.5294962167405,5.884772954396644,125.83924397164398,71.65754646628054,46.63018586512216,0.9140261505307423,"(1, 1)",2,Vlaktes,Klei,0,0.0
1696712400,E9,Cfa,-10.222347690443598,1028.318065871272,12.234938730982382,289.2064868773059,65.96383380635395,23.855335225415793,2.004987766356832,"(1, 1)",6,Vlaktes,Klei,0,0.0
1702764000,E9,Cfa,12.691151750516322,1020.9435983943184,21.571390626222588,128.9525432499294,65.17940926383297,20.717637055331842,0.743232205721767,"(4, 4)",7,Vlaktes,Klei,0,0.0
1672524000,E10,Csc,15.377046857945507,1027.757088195665,21.510650555433838,205.2864363033203,79.54565238432369,78.18260953729475,3.5905569904706254,"(1, 1)",1,Heuvels,Klei,0,0.0
1678572000,E10,Csc,33.45485121733239,1008.8539333892243,9.685623690191541,101.03901375675827,78.05529183387856,72.22116733551424,4.860724479254429,"(1, 1)",3,Heuvels,Klei,0,0.0
1684616400,E10,Csc,23.67760688200493,1002.6351551719583,12.34988220838343,119.82901357615357,71.17441146804741,44.69764587218964,3.222756056294138,"(2, 1)",1,Heuvels,Klei,0,0.0
1690664400,E10,Csc,3.8559980296547076,1025.6962188181994,6.602642909636563,156.91116623652644,65.54877252726911,22.195090109076432,2.0816256481528885,"(3, 3)",2,Heuvels,Klei,0,0.0
1696712400,E10,Csc,-1.81679920526331,1020.6083612049774,14.358379334892266,43.57276671068258,70.97979461101693,43.91917844406774,4.286129799840237,"(1, 2)",2,Heuvels,Klei,0,0.0
1702764000,E10,Csc,-1.4409178460907848,1020.4836140141061,21.04396886836039,68.0940908834973,74.29766137716862,57.190645508674514,6.708409117152564,"(3, 1)",1,Heuvels,Klei,0,0.0
1672524000,E11,Cfa,17.896569451621197,1018.0460761516913,21.86381357877113,34.27435854866368,74.17182941138545,56.68731764554178,0.05344794043343332,"(1, 1)",1,Heuvels,Kalksteen,0,0.0
1678572000,E11,Cfa,19.598050272034357,1026.6804343551553,23.314756010197478,146.8484539743785,68.33079042557989,33.32316170231956,1.184873968253065,"(1, 1)",1,Heuvels,Kalksteen,0,0.0
1684616400,E11,Cfa,25.821647031806883,1028.4344133487025,7.99756374900894,284.31641994295626,68.75836492698242,35.03345970792969,3.2067435358792284,"(1, 1)",1,Heuvels,Kalksteen,1,0.6800974500396424
1690664400,E11,Cfa,4.754301665262417,1018.141749863436,21.447106545465143,48.959345111841024,65.69046412892247,22.761856515689875,1.2270521554088816,"(1, 3)",6,Heuvels,Kalksteen,1,0.14211573818139428
1696712400,E11,Cfa,-9.07547849386077,1005.4516832366676,8.317035820266458,258.79201089949385,67.776319573699,31.105278294795966,2.4751465663085224,"(1, 1)",7,Heuvels,Kalksteen,1,0.6673185671893417
1702764000,E11,Cfa,-0.618860705179646,1029.320761976979,18.873677609312445,249.3986514288162,77.6307343224687,70.52293728987476,5.646507774736859,"(1, 1)",1,Heuvels,Kalksteen,0,0.0
1672524000,E12,ET,-0.29359551219147484,1009.2419432859308,9.06738046461997,152.70824534836981,47.53671534387255,37.68357671936274,2.213128402981027,"(10, 9)",3,Moerassen,Basalt,0,0.0
1678572000,E12,ET,1.8471486591384334,1022.5756987095663,10.404130514245235,77.16438930874284,53.607876758694665,68.03938379347332,2.484578970645274,"(1, 1)",1,Moerassen,Basalt,0,0.0
1684616400,E12,ET,-7.593840715180551,1004.3526405381785,14.35528481492338,217.87116547027958,50.687597597474166,53.437987987370846,2.6262683239266362,"(10, 10)",1,Moerassen,Basalt,1,0.4257886074030648
1690664400,E12,ET,-12.370511871503105,1017.4416124130083,14.677524717213288,53.251111063394575,51.884821182242234,59.42410591121116,4.477765785321577,"(1, 2)",1,Moerassen,Basalt,0,0.0
1696712400,E12,ET,-25.20700433901379,1027.6452592113615,14.014343977023673,316.79870408454434,48.280925762206955,41.40462881103478,1.5628619747864918,"(3, 2)",6,Moerassen,Basalt,0,0.0
1702764000,E12,ET,-27.16256820361605,1012.3299934130656,14.351026189921345,326.9986971351789,42.56725177038589,12.836258851929452,0.9207091167912727,"(1, 1)",1,Moerassen,Basalt,0,0.0
1672524000,E13,ET,-20.52576120969053,1020.1073887513841,14.994869886522666,151.25821867095397,43.72885706982981,18.64428534914905,0.8262923821578341,"(1, 1)",1,Savanne,Klei,0,0.0
1678572000,E13,ET,0.5533457703143867,1006.1083505918643,9.787431000438644,263.1829604678045,42.54775392799491,12.738769639974564,0.5494461600479579,"(6, 5)",1,Savanne,Klei,0,0.0
1684616400,E13,ET,-1.7412757251995696,1011.3029010660041,10.919614564770008,204.58852226474662,45.450918634708955,27.254593173544773,0.4862841736069379,"(1, 1)",1,Savanne,Klei,1,0.5632154174091997
1690664400,E13,ET,-15.541428624524865,1029.71008500188,7.677187455390757,154.6355847090848,52.115079629045994,60.57539814522998,1.5208630997507564,"(8, 6)",3,Savanne,Klei,0,0.0
1696712400,E13,ET,-28.924852244754305,1009.430399774221,15.6597960866967,118.31442817942735,45.23906986085002,26.195349304250108,0.13105076312607983,"(1, 1)",1,Savanne,Klei,0,0.0
1702764000,E13,ET,-14.48949163403462,1011.10120664981,12.65824416721369,156.469684142714,50.16454218789488,50.822710939474426,1.006147191473097,"(1, 1)",2,Savanne,Klei,0,0.0
1672524000,E14,Dfb,-6.218916446955985,1024.0108793196569,11.710828539909983,70.07693414865656,48.827018590357994,44.135092951789964,1.401396806122418,"(1, 1)",4,Bergen,Graniet,0,0.0
1678572000,E14,Dfb,2.6074514774283273,1023.7242114275482,23.58587068428778,56.483693298628516,49.08182861159261,45.40914305796306,3.2955157015038092,"(6, 8)",8,Bergen,Graniet,0,0.0
